FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,ashcan,awning,bicycle,booth,bridge,building,bulletin board,car,ceiling,chair,column,desk,earth,fence,fountain,glass,grass,lake,lamp,minibike,mountain,person,pier,plant,railing,road,sculpture,sidewalk,signboard,sky,skyscraper,sofa,streetlight,tree,van,wall,water,windowpane
6052,51.499567,-0.07971,6.069384334,1,6.202318779,5.818795895,5.614825146,4.362157643,0,0,0,0,0,0.524098,0,0.092625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003699,0,0.280949,0,0,0,0.098629,0,0,0,0,0,0,0,0
6053,51.499871,-0.079368,4.991516959,1,4.234715529,3.543825407,5.468937986,4.741349446,0.000387,0,0,0,0,0.287973,0,0.004004,0,0,2.00E-05,0,0.000934,0.076496,0,0,0,0,0,0,0,0.001914,0,0,0.004043,0.20973,0,0.111086,0,0.253203,0,0,0,0.019699,0.000441,0.026102,0,0
6054,51.503378,-0.06131,5.949844841,1,6.155888293,6.104085931,5.397343999,4.884189,0,0,0,0,0,0.564008,0,0.011641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217812,0,0.122887,0.001105,0.078715,0,0,0,0,0,0,0,0
6055,51.530114,-0.024881,4.672827438,1,4.453557293,5.286060717,5.06528921,5.104062382,0,0,0,0,0.024723,0.161566,0,0.001332,0,0,0,0,0,0.005543,0,0,0,0,0,0,0,0,0,0,0.005004,0.251469,0,0.138859,0.001398,0.27032,0,0,0.000602,0.034145,0,0.090918,0,0
6056,51.530318,-0.024319,7.678822956,1,5.479775431,4.853297464,6.104924225,6.374589165,0,0,0,0,0,0.184246,0,0.038012,0,0,0,0,0,0.073461,0,0,0,0,0,0,0,0.000293,0,0,0,0.22491,0,0.082301,0.006465,0.188176,0,0,0,0.201195,0,0,0,0
6057,51.53051,-0.023751,4.508128677,1,6.33139708,5.108530548,5.649398092,5.613840523,0,0,0,0,0,0.447242,0,0.010832,0,0,0,0,0,0.032949,0,0,0,0,0,0,0,0,0,0,0,0.215309,0,0.116535,0,0.154773,0,0,0.009973,0.011062,0,0,0,0
6058,51.531266,-0.024332,7.938990833,1,5.702388707,4.822826678,5.714970661,6.40667489,0,0,0,0,0,0.21707,0,0.130902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018465,0,0.205195,0,0.047844,8.60E-05,0.246754,0,0,0,0.112762,0.011957,0,0,0
6059,51.531657,-0.024786,5.360849641,1,4.230209812,5.268527063,5.433960791,4.72289576,0,0,0,0,0,0.226523,0,0.215641,0,0,0,0,0.015211,0.012309,0,0,0,0,0,0,0,0,0,0.008105,0,0.189328,0,0.010621,0,0.291633,0,0,0,0.030145,0,0.000484,0,0
6060,51.532025,-0.02526,6.008405032,1,4.151982599,4.725864963,5.041076733,5.774489699,0,0,0,0,0,0.177406,0,0.015477,0,0,0,0,0,0.001105,0,0,0,0,0,0,0,0,0,0.006113,0,0.330402,0,0.098336,0,0.303961,0,0,0,0.054891,0,0.012227,0,0
6062,51.52511,-0.021627,4.170644955,1,3.435911367,4.267163447,4.38773194,4.866237565,0,0,0,0,0,0.112668,0,0.103156,0,0,0,0,0.002883,0.041902,0,0,0.000254,0,0,0,0,0,0,0.000312,0,0.233832,0,0.037922,0.000656,0.427176,0,0,0.001008,0.020418,0,0.001109,0,0
6063,51.525513,-0.022013,3.696866428,1,3.976841366,4.413942716,4.658529527,4.814039444,0,0,0,0,0,0.034434,0,0.004438,0,0,0,0,2.00E-05,0.015109,0,0,0,0,0,0,0,0,0,0.000262,0,0.286387,0,0.081172,0.006785,0.336176,0,0,0.000152,0.097145,0,0.127875,0,0
6064,51.528909,-0.023963,6.175502114,1,5.89357051,4.491407586,5.660430167,6.120939601,0,0,0,0,0,0.155211,0,0.022105,0,0,0,0,0,0.002773,0,0,0.012875,0,0,0,0,0.000902,0,0.007008,0,0.356848,0,0.058707,7.40E-05,0.251047,0,0,0,0.122113,0,0.010336,0,0
6065,51.528389,-0.023664,6.707141657,1,6.438504556,5.703450253,5.681613552,5.520061798,0,0,0,0,0,0.348297,0,0.022395,0,0,0,0,0,0.032426,0,0,0.015105,0,0,0,0,0,0,0,0,0.213875,0,0.122602,0,0.133863,0,0,0,0.107586,0,0.003852,0,0
6066,51.52588,-0.021608,4.872229707,1,5.533285548,4.266543114,5.670918766,5.519154502,0,0,0,0,0,0.426188,0,0.045277,0,0,0,0,0,0.010855,0,0,0,0,0,0,0,0,0,0.000785,0,0.212141,0,0.09848,0,0.198348,0,0,0,0.003684,0,8.20E-05,0,0
6067,51.526405,-0.021899,5.124409804,1,4.999146075,3.313343809,5.631940096,5.139339003,0,0,0,0,0,0.394734,0,0.061164,0,0,0,0,0,0.010098,0,0,0,0,0,0,0,0,0,0,0,0.236121,0,0.043438,0.000426,0.213121,0,0,0,0.004875,0,0.000762,0,0
6068,51.526929,-0.02219,8.126476719,1,5.995929351,4.868137967,5.83330635,5.540241357,0,0,0,0,0,0.252727,0,0.036109,0,0,0,0,0.000332,0.005402,0,0,0,0,0,0,0,0,0,0.005094,0,0.235047,0,0.071371,0.002012,0.218535,0,0,0.001152,0.138945,0,0.026375,0,0
6069,51.527465,-0.022459,7.923441074,1,6.140460452,5.558091593,5.770640532,5.078707311,0,0,0,0,0,0.460703,0,0.199445,0,0,0,0,0,0.000211,0,0,0,0,0,0,0,0,0,0,0,0.159617,0,0.000457,0.00168,0.152418,0,0,0.000156,0.000516,0,0.024797,0,0
6070,51.525051,-0.019826,4.600188638,1,5.841598681,4.357349589,5.638918843,5.763032667,0,0,0,0,0.000227,0.405465,0,0.007348,0,0,0,0,0,0.014934,0,0,0,0,0,0,0,0.000156,0,0.002008,0,0.212336,0,0.130184,0.000145,0.165648,0,0,0,0,0,0.057695,0,0
6071,51.525852,-0.022667,6.205780585,1,5.243376948,5.601957834,5.530644848,5.537784025,0,0,0,0,0.000957,0.375113,0,0.022945,0.030145,0,0,0,0,0.017246,0,0,0,0,0,0,0,0,0,0,0.004773,0.247215,0,0.093441,0.012984,0.085855,0,0,0,4.70E-05,3.10E-05,0.092938,0,0
6072,51.525256,-0.022724,5.472424499,1,5.76146079,3.834908747,5.761405323,5.673273071,0,0.005801,0,0,0,0.405238,0,0.017375,0,0,0,0,0.000734,0.010543,0,0,0.061527,0,0,0,0,0,0,0,0,0.199184,0,0.006238,0,0.214965,0,0,0,0.059008,0,0.01809,0,0
6073,51.524691,-0.022924,5.006612194,1,5.442667678,3.881436233,5.554972544,4.514697582,0,0,0,0,0,0.440688,0,0.002062,0,0,0,0,0,0.079738,0,0,0.008352,0,0,0,0,0,0,5.90E-05,0,0.214871,0,0.01818,0,0.230902,0,0,0,0,0,0.005148,0,0
6074,51.524165,-0.023211,4.166487341,1,4.831765773,3.839671422,5.735553393,5.19450355,0,0,0,0,0,0.424078,0,0.029742,0,0,0,0,0,0.000156,0,0,7.40E-05,0,0,0,0,0,0,0.005664,0,0.258125,0,0.032395,0,0.246594,0,0,0,0.003164,0,0,0,0
6075,51.523691,-0.023578,5.729326208,1,6.417679972,4.949552679,5.677237038,5.675087693,0,0,0,0,0,0.452301,0,0.003066,0,0,0,0,0.009383,0.036938,0,0,0.003785,0,0,0,0,0,0,0.01291,0,0.218543,0,0.070879,0.000184,0.155977,0,0,0,0.031125,0,0.004762,0,0
6076,51.524523,-0.024416,4.032360029,1,4.552678555,3.380865019,4.51987615,5.28471623,0.000895,0,0,0,0,0.132625,0,0.004324,0,0,0,0,0,0.024355,0,0,0.009664,0,0,0,0,0.000406,0,0.009875,0,0.39452,0,0.021785,0.002246,0.360801,0.015641,0,0,0.019617,0,0.003164,0,0
6077,51.524822,-0.02391,4.639230748,1,4.071808442,4.163625239,4.798863888,5.58552876,0.000152,0,0,0,0,0.126641,0,0.042891,0,0,0,0,0,0.015754,0,0,0.028395,0,0,0,0,0,0,0.000512,0,0.249719,0,0.125934,0,0.351297,0,0,0.001164,0.056121,0,0.00025,0,0
6078,51.525371,-0.02381,3.495155616,1,3.626213645,3.924140353,4.837786967,4.994276689,0,0,0,0,0,0.198613,0,0.002973,0,0,0,0,0.013637,0.009938,0,0,0,0,0,0,0,0.000324,0,0,0,0.29334,0,0.082367,0,0.342965,0,0,0.001395,0.0125,0,0.035754,0,0
6079,51.524522,-0.023425,6.039950244,1,3.762631112,5.249360813,5.470154866,4.949930188,0,0,0,0,0,0.265379,0,0.173066,0,0,0,0,0,0.026434,0,0,0.00773,0,0,0,0,0,0,0.018902,0,0.150352,0,0.059227,0.000488,0.281938,0,0,0.000109,0.015734,0,0.0005,0,0
6080,51.527493,-0.020225,7.110421344,1,5.362309128,5.164193695,5.682565945,5.560226586,0,0,0,0,0,0.153453,0,0,0,0,0,0,0.000469,0.031805,0,0,0,0,0,0,0,0,0,0.021125,0,0.242684,0,0.071254,0.005207,0.221531,0,0,5.50E-05,0.154129,0,0.094168,0,0
6081,51.504198,-0.130862,7.568801729,1,5.199595872,6.031168151,5.601160245,4.943680441,0,0,0,0,0,0.001098,0,0,0,0,0,0,0,0.10432,0,0,0.044859,0,0,0,0,0.000352,0,0.131098,0,0.131648,0,0,0,0.196691,0,0,0,0.262035,0,0.00052,0,0
6082,51.504028,-0.13029,3.752037904,1,4.505013383,5.326156345,5.08375742,4.489662536,0,0,0,0,0,0.007426,0,0,0,0,0,0,0,0.033758,0,0,0.23248,0,0,0,0,0.001379,0,0.048152,0,0.006684,0,0,0,0.272309,0,0,0,0.211695,0,0,0,0
6083,51.503833,-0.129726,6.975288145,1,7.182720074,7.004827528,6.085286575,5.597534652,0,0,0,0,0,0.010062,0,0.00082,0,0,0,0,0,0.024953,0,0,0.205504,0,0,0,0,0.020629,0,0.094211,0,0,0,0,0,0.074402,0,0,0,0.399266,0,0,0.030688,0
6084,51.50326,-0.088039,6.516288034,1,5.974075634,6.265970158,5.710020275,5.39483778,0,0,0,0,0,0.421086,0,0.046641,0,0,0,0,0,0.006938,0,0,0,0,0,0,0,0.012164,0,0,0.000738,0.34684,0,0.048445,5.50E-05,0.112367,0,0,0,0,0.000648,0.004078,0,0
6085,51.503099,-0.087569,6.511745065,1,6.204590868,6.108628479,5.51335319,4.70701797,0,0,0.002469,0,0,0.531,0,0.045695,0,0,0,0,0,0.000578,0,0,0,0,0,0,0,0.000375,0,0,0,0.340824,0,0.033441,0,0.041945,0,0,0,0,0,0.001199,0,0
6086,51.506076,-0.08542,6.968490807,1,6.25116732,6.322509848,5.490122543,4.52408355,0,0,0,0,0,0.519012,0,0.118457,0,0,0,0,0,0.00898,0,0,0.000484,0,0,0,0,0.002199,0,0.021039,0,0.308777,0,0.002355,0.001996,0.011438,0,0,0,0.001332,0,0.003703,0,0
6087,51.505492,-0.083249,7.415578103,1,5.702257725,5.717110009,6.2474877,5.803724481,0.003605,0,0,0,0,0.249902,0,0.007082,0,0,0,0,0.013648,0.009234,0,0,0.000215,0,0,0,0,0,0,2.30E-05,0,0.360039,0,0.063348,8.00E-06,0.080922,0,0,0.001793,0.207047,0,0,0,0
6088,51.505325,-0.082673,6.708221565,1,6.933958557,6.685447004,5.869055856,5.23530785,0,0,0,0,0,0.300574,0,0.006934,0,0,0,0,0.036844,0.033914,0,0,0.007684,0,0,0,0,0.05234,0,0,0,0.207449,0,0.088594,0,0.037492,0,0,0,0.168453,0,0,0,0
6089,51.505176,-0.082093,5.974222708,1,6.561522718,7.291629851,5.694990778,5.239326952,0,0,0,0,0,0.433105,0,3.90E-05,0,0,0,0,0,0.067496,0,0,0,0,0,0,0,0,0,0,0,0.342637,0,0.014461,0,0.009492,0,0,0,0.06882,0,0.020367,0,0
6090,51.505855,-0.082662,5.997043059,1,6.69060023,5.397422886,5.658798763,6.16024675,0,0,0,0,0,0.451914,0,0.000922,0,0,0,0,0,0.004617,0,0,0,0,0,0,0,0.019453,0,0.051434,0,0.209738,0,0.11898,0,0.093664,0,0,0.005438,0.043559,0,0.000281,0,0
6091,51.505153,-0.08363,6.075232398,1,5.926800023,6.860140602,5.577222748,5.136493428,0,0,0,0,0,0.518242,0,0.004059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305,0,0,0,0.176113,0,0.111332,0,0.053836,0,0,0,0.011801,0.124301,1.20E-05,0,0
6092,51.503868,-0.078589,7.257965421,1,5.171814263,5.363143834,5.89719209,6.352199287,0,0,0,0,0,0.166441,0,0,0,0,0,0,0.001012,0.012918,0,0,0.187996,0,0,0,0,0,0,0.075645,0,0.207109,0,0,0.011414,0.160086,0,0,0,0.174535,0,0.002844,0,0
6093,51.503361,-0.07891,6.636878972,1,5.819603167,6.34762834,5.909834945,5.547209442,0.000234,0,0,0,0,0.246051,0,0.028844,0,0,0,0,0,0.178438,0,0,0,0,0,0,0,0,0,0,0,0.171715,0,0.038871,0.002098,0.08293,0,0,0,0.220273,0,0.028777,0,0
6094,51.50444,-0.076443,4.889529486,1,3.346877573,4.310267593,4.529945603,5.546302084,0,0,0,0,0,0.07777,0,0.036855,0,0,0,0,0.001312,0,0,0,0.004559,0,0,0,0,0.001305,0.000555,0,0,0.003668,0,0.360586,0.014195,0.383895,0,0,0,0.042496,0,0.046469,0.000391,0
6095,51.50419,-0.07591,5.89347006,1,5.825596681,5.849835144,5.284436316,4.768158042,0.016086,0,0,0,0,0.608621,0,0,0,0,0,0,0,0.036711,0,0,0,0,0,3.10E-05,0,0.01282,0,0.00966,0,0.037598,0,0.175969,0.003445,0.047941,0,0,0,0,0,0.031926,0,0
6096,51.503992,-0.075344,5.629128917,1,6.061565962,6.309639179,5.196013074,4.640545108,0,0.01073,0,0,0,0.66109,0,0.00123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040816,0,0,0,0.184223,0,0.064238,0,0.037355,0,0,0,0,0,0,0,0
6097,51.503247,-0.076403,5.375158681,1,6.424043901,5.905263163,5.526920023,4.904988967,0,0,0,0,0,0.511406,0,0.011539,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0.167125,0,0.133699,0.000469,0.137824,0,0,0,0,0,0.037438,0,0
6098,51.503065,-0.075832,5.579752143,1,5.096708742,4.669716707,5.689689113,5.371845379,0,0,0,0,0,0.391566,0,0.074609,0,0,0,0,0,0,0,0,0,0,0,0,0.013047,0.000113,0,0.010402,0,0.205711,0,0.052965,0.00034,0.159324,0,0,0.004375,0.011523,0.06218,0,0,0
6099,51.502866,-0.075266,6.765652359,1,7.23555049,5.932826661,5.658017413,5.797372031,0,0,0,0,0,0.374297,0,0.087527,0,0,0,0,0,0.009484,0,0,0,0,0,0,0,0,0,0.001938,0.002512,0.130723,0,0.11698,0,0.150723,0,0,0,0.086707,0,0.036707,0,0
6100,51.502682,-0.074695,5.876452612,1,5.963424157,6.258508264,5.57348615,4.788196746,0,0,0,0,0,0.532195,0,0.004176,0,0,0,0,0,0.021012,0,0,0,0,0,0,0,0,0,0,0.039766,0.219918,0,0.109328,0,0.054648,0,0,0,0,0,0.015539,0,0
6101,51.502502,-0.074122,6.05748434,1,6.22285227,5.934957518,5.450233131,4.243416335,0,0,0,0,0,0.581762,0,0.120395,0,0,0,0,0,0.004637,0,0,0,0,0,0,0,0,0,0,0.001602,0.182609,0,0.021766,0,0.069703,0,0,0,0,0,0.006312,0,0
6102,51.502303,-0.073556,5.943317835,1,6.143050016,6.21023113,5.431948048,4.662814029,0,0,0,0,0,0.599621,0,0.005879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260914,0,0.06518,0.002637,0.06577,0,0,0,0,0,0,0,0
6103,51.502097,-0.072993,5.818837819,1,6.186278023,6.099334059,5.242402159,4.608662556,0,0,0,0,0,0.634309,0,0.046406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197305,0,0.066918,0,0.055062,0,0,0,0,0,0,0,0
6104,51.50188,-0.072433,5.326249368,1,6.170985724,6.167645683,5.517570364,4.850973094,0,0,0,0,0,0.558449,0,0.003242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303781,0,0.063641,0,0.059367,0,0,0,0,0,0,0,0
6105,51.50119,-0.071253,5.175190557,1,6.148884494,5.208561086,5.6465574,5.674455868,0,0,0,0,0,0.471996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212492,0,0.164762,0.000672,0.146051,0,0,0.001254,0,0,0,0,0
6106,51.501042,-0.070671,5.228237783,1,5.801339875,4.69274886,5.558152194,5.264298946,0,0,0,0,0,0.472098,0,0.000848,0,0,0,0,0,0.063801,0,0,0,0,0,0,0,0,0,0,0,0.229676,0,0.051312,0,0.181102,0,0,0,0.001164,0,0,0,0
6107,51.500894,-0.07009,6.117612215,1,5.904816211,5.939571798,5.655895827,4.643571407,0,0,0,0,0,0.519734,0,0.076543,0,0,0,0,0,0.012832,0,0,0,0,0,0,0,0,0,0,0,0.241281,0,0.025855,0,0.123617,0,0,0,0,0,0,0,0
6108,51.500844,-0.069493,6.313242989,1,6.200717115,6.220214003,5.470449526,4.793231847,0,0,0,0,0,0.565633,0,0.09432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162402,0,0.077461,0,0.085914,0,0,0,0.014254,0,0,0,0
6109,51.500841,-0.071686,5.545168578,1,6.298623102,5.947642777,5.315326968,4.787752673,0,0,0,0,0,0.62418,0,0.000453,0,0,0,0,0,0.000723,0,0,0,0,0,0,0,0,0,0,0,0.135098,0,0.115215,0.021605,0.085445,0,0,0,0,0,0,0,0
6110,51.498633,-0.067472,5.620461177,1,5.23784143,5.308851781,5.649741454,5.820780641,0,0,0.00048,0,0,0.398016,0,0.007566,0,3.90E-05,0,0,0.001121,1.60E-05,0,0,0.010555,0,0,0.000195,0,0,0,0.003891,0,0.192312,0,0.149039,0.001426,0.146082,0,0,0,0.029977,0.030777,0,0,0
6111,51.499125,-0.067129,7.236453702,1,4.043735879,3.66608641,5.627661688,4.955335921,0,0,0,0,0,0.303594,0,0.094316,0,0,0,0,0,0.007039,0,0,0.003047,0,0,0,0,0,0,0.0045,0,0.342602,0,0.00452,0,0.213242,0,0,0,0.027141,0,0,0,0
6112,51.499605,-0.066775,4.77781922,1,3.530300232,3.6987534,5.44518146,4.922441367,0,0,0,0,0,0.2745,0,0.012797,0,0,0,0,9.80E-05,0.02473,0,0,0.025707,0,0,0,0,0,0,0,0,0.244305,0,0.109664,0,0.260555,0,0,0.003023,0.034902,0,0.009719,0,0
6113,51.499925,-0.069061,6.813243734,1,5.15711659,4.882371337,5.74250583,5.188610478,0,0,0,0,0,0.282566,0,0.061039,0,0,0,0,0,0.109078,0,0,0,0,0,0,0,0.015875,0,0,0,0.268195,0,0.004109,0,0.157387,0,0,0.000934,0.088457,0,0.012359,0,0
6114,51.499867,-0.068464,5.901042759,1,5.284015019,4.976679582,5.558446012,5.250406551,0,0,0,0,0,0.322293,0,0.046203,0,0,0,0,0,0.088848,0,0,8.00E-06,0,0,0,0,0,0,0,0,0.23309,0,0.034715,0.000441,0.180219,0,0,0,0.059445,0.017,0.017738,0,0
6115,51.499571,-0.062384,5.131644416,1,5.209196541,5.395130447,5.735852206,5.822112091,0,0,0,0,0,0.10707,0,0.000508,0,0,0,0,0,0.099551,0,0,0.056711,0,0,0,0,0.000262,0,0,0,0.155727,0,0.143309,0,0.247434,0,0,0,0.166289,0,0.022988,0,0
6116,51.500157,-0.062516,6.06402032,1,5.123078082,5.069612097,5.440644482,5.189044462,0,0,0,0,0,0.082336,0,0.000254,0,0,0,0,0,0.041184,0,0,0,0,0,0,0,0,0,0.012762,0,0.354332,0,0.061895,0.000594,0.253617,0,0,0.000168,0.17341,0,0.006688,0,0
6117,51.511494,-0.042124,5.574312076,1,5.695885864,4.515309743,5.657551221,6.188439041,0,0,0,0,0,0.14573,0,0.042859,0,0,0,0,0,0.002508,0,0,0,0,0,0,0,0.000336,0,0,0,0.328312,0,0.057945,0.001895,0.269352,0,0,0.0005,0.107375,0,0.043062,0,0
6118,51.529733,-0.054387,8.126537027,1,6.265076959,5.114857174,6.013966846,5.894026103,0.002258,0,0,0,0,0.149383,0,0.034082,0,0,0,0,0,0.003324,0,0,0,0,0,0,0.004094,0.004871,0,0.008863,0,0.279148,0,0.097805,0.000188,0.128406,0,0,0.003539,0.239926,0,0.033066,0,0
6119,51.52919,-0.054129,8.414589632,1,5.930297688,5.53337762,6.382053406,6.148070036,0,0,0,0,0,0.160922,0,0.186117,0,0,1.60E-05,0,0,0.005066,0,0,0,0,0,0,0,0,0,0.040418,0.046371,0.189074,0,0.012578,8.00E-06,0.090086,0,0,0,0.262555,0.002086,0.004703,0,0
6120,51.530087,-0.049067,4.916131909,1,4.235703276,5.163642419,4.907371099,5.477451914,0,0,0,0,0,0.176496,0,0.066785,0,0,0,0,0,0.044109,0,0,0.002574,0,0,0,0,0,0,0.000992,0.038848,0.233445,0,0.051699,0.000852,0.337773,0,0,0.001469,0.030582,0,0.012809,0,0
6121,51.53023,-0.048485,4.498016878,1,4.032850656,4.079202955,5.250352709,5.032155937,0,0,0,0,0,0.281281,0,0.061926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058016,0,0.217617,0,0.069508,0,0.296074,0,0,0,0.002137,0,0.013441,0,0
6122,51.529127,-0.049577,5.354698146,1,3.75944034,4.770155978,5.158875512,4.837609738,0.003332,0,0,0,0,0.212805,0,0.034531,0,0,0,0,0.004855,0.078379,0,0,0.005566,0,0,0,0,0,0,0,0,0.245824,0,0.08966,0,0.280891,0,0,0,0.030367,0,0.013789,0,0
6123,51.529283,-0.048884,7.265253543,1,5.345534324,4.637478671,5.453646854,5.657599465,0,0,0,0,0,0.184742,0,0.151191,0,0,0,0,0,0.07641,0,0,0,0,0,0,0,0,0,0,0,0.189043,0,0.025289,0.000961,0.250852,0,0,0.000695,0.083113,0.021566,0.016137,0,0
6124,51.529649,-0.048427,7.183660098,1,5.005983795,4.197365121,5.72402453,5.12070419,0,0,0,0,0,0.378141,0,0.098637,0,0,0,0,0,0.043938,0,0,0,0,0,0,0,0,0,0,0,0.21193,0,0.034617,0,0.191148,0,0,0,0.00157,0.04002,0,0,0
6125,51.518503,-0.141108,5.753553301,1,6.395977972,6.354985969,5.323229911,4.730271242,0,0,0,0,0,0.61157,0,0.000887,0,0,0,0,0,0.048457,0,0,0,0,0,0,0,0,0,0,0.000668,0.155492,0,0.11227,0,0.062941,0,0,0,0,0,1.20E-05,0,0
6126,51.522374,-0.141247,6.380236749,1,5.916732945,6.028421891,5.681666067,5.545101213,0,0,0,0,0,0.273625,0,0.013867,0,0,0,0,0,0.034148,0,0,0,0,0,0,0,0,0,0.01225,0,0.197844,0,0.164156,0.003043,0.100496,0,0,0,0.173785,0,0.000371,0,0
6127,51.522273,-0.141838,6.210273966,1,6.184736263,4.869197289,5.527839561,5.79538637,0,0,0,0,0,0.434898,0,0.002438,0.00468,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-06,0,0.007578,0,0.239246,0,0.148758,0,0.106402,0,0,0,0.017547,0,0.018262,0,0.007426
6128,51.523441,-0.139877,6.097053178,1,6.765070978,5.68395814,5.701297517,5.894605698,0,0,0,0,0,0.391414,0,0.000871,0,0,0,0,0.000219,0.006793,0,0,0.000398,0,0,0,0,0.002133,0,0.017363,0.004977,0.249988,0,0.103633,0,0.128094,0,0,0.000906,0.091281,0,8.00E-06,0,0
6129,51.523219,-0.140435,7.052244989,1,7.279060307,6.648113659,5.850842065,5.363931915,0,0,0.000195,0,0,0.32898,0,0.006039,0,0,0,0,0,0.034117,0,0,0,0,0,0,0,0.00068,0,0,2.00E-05,0.239961,0,0.108789,0.00627,0.088262,0,0,0.007578,0.158074,0,0.000191,0,0
6130,51.518886,-0.136944,6.382788012,1,6.333999386,5.660868022,5.633875407,5.297840772,0,0,0,0,0,0.503066,0,0.044262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039863,0,0,0,0.242559,0,0.091582,0.010641,0.067918,0,0,0,0,0,0,0,0
6131,51.519922,-0.046499,5.638058618,1,5.748425251,5.046045645,5.753299809,5.623802277,0,0,0,0,0,0.372629,0,0.004195,0,0,0,0,0.052562,0.00868,0,0,0,0,0,0,0,0.00018,0,0,0,0.170648,0,0.119281,0.000328,0.203395,0,0,0.000785,0.060957,0.006316,0,0,0
6132,51.521063,-0.047052,6.321575085,1,6.111021367,5.226116155,5.64318507,5.224688434,0,0,0,0,0,0.484453,0,0.098562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208996,0,0.035785,0,0.16598,0,0,0,0.001551,0,0,0,0
6133,51.521577,-0.047601,6.083925392,1,5.593764965,4.805550704,5.636702924,5.472271614,0,0,0,0,0,0.319723,0,0.011992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006531,0,0,0,0.264762,0,0.104836,0.003887,0.208793,0,0,0.007359,0.069547,0,0.002242,0,0
6134,51.52211,-0.047702,7.597179429,1,5.937024186,5.543054374,5.836427972,6.238142615,0,0,0,0,0,0.065516,0,0.04098,0,0,0,0,0,0.044254,0,0,0.000297,0,0,0,0,0,0,0.001613,0,0.238195,0,0.027949,0.000488,0.218359,0,0,0,0.257133,0.093816,0.002137,0.008328,0
6135,51.522537,-0.047508,5.438726782,1,5.915109393,5.270745601,5.600680281,5.997878465,0,0,0,0,0,0.24284,0,0.002551,0,0,0,0,0.00584,0.021691,0,0,0.071441,0,0,0,0,0,0,0.032305,8.00E-06,0.159754,0,0.146188,0,0.205059,0,0,0,0.085434,0,0.003855,0,0
6136,51.522997,-0.047893,6.850937319,1,7.258055104,5.380008748,5.837757488,5.361776409,0,0,0,0,0,0.30807,0,0.003754,0,0,0,0,0,0.002695,0,0,0.009969,0,0,0,0.022781,0.003121,0,0.015234,0,0.253383,0,0.093234,0,0.126895,0,0,0,0.127816,0.00827,0.024777,0,0
6137,51.523285,-0.047518,5.758611512,1,6.196103652,5.26208758,5.456151918,5.826185117,0,0,0,0,0,0.455637,0,0.008281,0,0,0,0,0,0,0,0,0.000129,0,0,0,0,0,0,0.00116,0,0.267438,0,0.094535,0,0.14152,0,0,0,0.031301,0,0,0,0
6138,51.541641,-0.109742,6.02402627,1,5.265324364,3.917151745,5.670028505,5.207789283,0,0,0,0,0,0.264695,0,0.00202,0,0,0,0,0,0.010891,0,0,0.004035,0,0,0,0,0,0,0.008477,0,0.279414,0,0.093348,0.000254,0.233348,0,0,0.002148,0.089566,0,0.007555,0,0
6139,51.542711,-0.110272,6.810406181,1,4.189126279,4.708960607,5.342991365,5.364462019,0,0,0,0,0,0.219496,0,0.046832,0,0,0,0,0.000121,0.001406,0,0,0,0,0,0,0,0,0,0.001148,0.013387,0.318965,0,0.033047,0,0.275926,0,0,0,0.067344,0,0.022328,0,0
6140,51.542816,-0.109681,6.18659796,1,5.297304036,4.897807666,5.685606121,5.507029996,0,0,0,0,0,0.23243,0,0.012148,0,0,0,0,0,0.020652,0,0,0,0,0,0,0,0,0,0,0.039238,0.256695,0,0.086965,7.80E-05,0.236266,0,0,0.00693,0.094469,0,0.008102,0,0
6141,51.542922,-0.109091,5.696800694,1,3.873797287,3.509868734,5.58838934,4.961498967,0,0,0,0,0,0.307629,0,0.071688,0,0,0,0,0,0.010145,0,0,0,0,0,0,0,0,0,0.004461,0,0.241582,0,0.063383,0,0.263109,0,0,8.00E-06,0.037949,0,4.70E-05,0,0
6142,51.543029,-0.108501,4.086634531,1,3.286288243,3.895438585,5.118916986,4.832093136,0,0,0,0,0,0.270391,0,0.079996,0,0,0,0,0.002898,0.047785,0,0,0,0,0,0,0,0,0,0,0,0.257203,0,0.025574,0.000199,0.307762,0,0,0,0.002562,0,0,0,0
