FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,wall,ceiling,windowpane,person,column,signboard,building,sky,road,sidewalk,car,awning,van,bulletin board,fence,ashcan,streetlight,tree,grass,earth,mountain,plant,bicycle,railing,bridge,skyscraper,minibike,water,chair,lamp,pier,sculpture,desk,fountain,glass,booth,sofa,lake,ct_person,ct_car,ct_truck,ct_bus,ct_traffic light,ct_bench,ct_motorcycle,ct_bicycle,ct_chair,ct_boat,ct_dining table,ct_couch,ct_parking meter
9840,40.755325,-73.983833,7.242550638,1,6.362610009,6.290987814,5.824973809,4.74702381,0,0,0,0.007305,0,0,0.440141,0.026363,0.247586,0.004277,0.086453,0,0,0,0.002559,0,0,0,0,0,0,0,0.000977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0
9845,40.755325,-73.986458,7.35125,1,6.395172238,6.050832272,4.748350638,5.145574534,0,0,0,0.007398,0,0.002059,0.649508,0.036805,0.228918,0.014938,0.039711,0,0,0,0.01627,0,0,0,0,0,0,0.000613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0
9847,40.755325,-73.987587,7.86397234,1,5.952231085,6.004907479,5.467092088,4.890010352,0,0,0,0.022625,0,0.000516,0.58273,0.016824,0.273402,0.075129,0.01232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
9850,40.755325,-73.989464,7.108220426,1,6.722283672,6.035230754,6.415466761,5.295031056,0.098125,0,0,0.000129,0,0.01543,0.473504,0.031352,0.209359,0,0.004055,0,0.142434,0,0.000152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
9852,40.755325,-73.990585,0,1,6.684592984,6.150882999,5.690712081,4.676501035,0,0,0,0.006461,0,0.021461,0.562137,0.033098,0.15384,0.041328,0.181676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
9859,40.755325,-73.994339,7.704173191,1,6.063871658,5.460140486,5.889896173,4.946299172,0.089883,0,0,0,0,0.000672,0.444691,0.129094,0.263098,0.001578,0.044301,0,0,0,0.003996,0,0,0.00677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
9862,40.755325,-73.996216,1.998624404,1,6.12096216,5.049421063,3.961404296,3.447204969,0.309414,0,0,0.000258,0,0.000188,0.296695,0.198363,0.067496,0.124594,0,0,0,0,0.002992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9869,40.755325,-73.999969,4.633784255,1,4.107036303,4.314513358,5.525634361,4.362707039,0.028887,0,0,0,0,0,0.28284,0.204238,0.322191,0.015406,0.021566,0,0,0,0.027172,0,0,0,0,0,0,0,0,0,0,0.000312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9872,40.755329,-74.001862,4.214817447,1,4.402067399,4.3769865,4.836304,3.638716356,0.000812,0,0,4.30E-05,0,0.001266,0.253398,0.233707,0.345086,0.061344,0.008969,0,0,0,0.081613,0,0,0.013762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
9873,40.755333,-74.002243,4.596245106,1,4.351022935,4.41542241,4.448027388,4.092261905,0.020094,0,0,0,0,0,0.241297,0.254637,0.340539,0.076758,0.00634,0,0,0,0.056652,0,0,0.002145,0,0,0,0,0,0.001539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9875,40.755341,-74.003403,4.811496383,1,3.601207855,3.401338028,4.640653372,4.770962733,0.025379,0,0,0,0,0.007199,0.045926,0.405199,0.279219,0.04834,0.000918,0,0,0,0.085789,0,0,0.076742,0,0.003574,0.004949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9876,40.755341,-74.004196,4.649221489,1,3.891372778,3.285294075,4.626969922,4.677148033,0.000508,0,0,0,0,0,0.03566,0.389004,0.292289,0,0.000328,0,0.003973,0,0.182031,0,0,0.001973,0,0.005906,0,0,0,0,8.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9878,40.75565,-73.960747,4.797150213,1,4.918852692,3.424273052,3.192794322,1.980460662,0.320977,0.175254,0,0,0.017203,0.006801,0.09777,0.0935,0.126941,0,0.155414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9879,40.75565,-73.961121,4.520632553,1,6.619772914,5.741731675,5.98705298,5.252329193,0.027543,0.177695,0,0,0.034184,0,0.41541,0.058422,0.14859,7.00E-05,0.121629,0,0,0,0,0,0,8.00E-06,0,0.000285,0,0,0,0,0,0,0,0.006715,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9884,40.75565,-73.964127,4.837088936,1,6.090085785,6.08160322,5.799183575,5.227743271,0,0,0,0.002223,0,0,0.465691,0.058477,0.286109,0.064582,0.04109,0,0.012973,0,0.037598,0,0,0.029211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
9887,40.75565,-73.96563,9.337479574,1,6.630845948,6.86376672,5.492727798,5.8436853,0,0,0,0,0,0,0.340293,0.041621,0.130758,0.048777,0.117723,0,0,0,0.053109,0,0,0.224562,0,0.000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
9888,40.75565,-73.966377,7.537528511,1,6.816039378,6.595675397,4.339811647,5.193452381,0.267727,0,0,0,0,0,0.241746,0.027902,0.198793,0.007473,0.089789,0,0.000398,0,0,0,0,0.139637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
9894,40.75565,-73.969757,8.251330638,1,6.511406148,6.775258344,5.481065256,5.584886128,0,0,0,0.000586,0,0,0.336781,0.018902,0.27766,0.038707,0.091305,0,0.000117,0,7.40E-05,0,0.000543,0.235312,0,0,0,0,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
9895,40.75565,-73.970131,7.629648085,1,6.078379599,6.094981191,5.785452057,6.081780538,0,0,0,0,0,0.005578,0.429652,0.060355,0.277238,0.062277,0.062035,0,0.00723,0,0,0,0.001164,0.085328,0,0,0,0,0.000418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
9896,40.75565,-73.970886,7.071431277,1,6.191468811,6.45208314,5.53829754,5.362318841,0,0,0,0.000594,0,0,0.445727,0.048816,0.261559,4.00E-06,0.196453,0,0,0,0,0,0,0.046848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
9901,40.75565,-73.973511,4.736921915,1,6.414208166,5.705459779,5.542217806,4.598214286,0,0,0,0.001625,0,0,0.54727,0.025625,0.226637,0.052352,0.137879,0,0,0,0,0,0,0,0,0,0,0.004574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
9904,40.75565,-73.975388,8.463495957,1,6.498812566,6.236708484,5.92893124,6.081780538,0,0,0,0,0,0,0.432074,0.013961,0.243473,0.020934,0.164543,0,0,0,0,0,0.003219,0.074859,0.001055,0,0,0.040617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
9905,40.75565,-73.975761,7.511960213,1,6.433059332,6.605023097,5.63646874,5.998317805,0.000152,0,0,0.005711,0,0.001168,0.392215,0.027965,0.289184,0.06077,0.053559,0,0.00023,0,0.005895,0,0,0.12352,0,0,0,0.001152,0.004496,0,0,0,0.011461,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
9907,40.75565,-73.976891,4.715253617,1,5.844076936,6.093066724,5.699734168,4.900362319,0,0,0,0.000789,0,0,0.499629,0.031578,0.352758,0.044246,0.013551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002379,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
9911,40.75565,-73.979141,7.78499766,1,6.075375517,6.093441612,5.480907348,4.676501035,0,0,0,0.004125,0,0.003746,0.504105,0.037367,0.31734,0.011559,0.091852,0,0.008184,0,0,0.00084,0.000613,0,0,0,0,0,3.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0
9914,40.75565,-73.981018,4.934510213,1,6.155848404,5.785588536,5.94407271,5.902562112,0,0,0,0.010598,0,0.017191,0.526152,0.020191,0.25384,0.030965,0.000871,0,0.099895,0,5.10E-05,0,0,0,0,0,0,0,0.006043,0,0,0,0.034203,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0
9915,40.75565,-73.981392,4.949975957,1,6.370958157,6.373757025,6.348059726,5.333203934,0,0,0,0,0,0.003297,0.50791,0.024594,0.246301,0.054391,0.059,0,0.024625,0,0,0,0,0.045391,0,0,0,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
9917,40.75565,-73.982521,4.780837447,1,6.219056396,6.27250789,5.677574263,5.530538302,0,0,0,0.001227,0,0,0.505203,0.034141,0.272262,0,0.043621,0.015605,0,0,0,0,0,0.002137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
9921,40.75565,-73.984772,4.61163617,1,6.135547564,5.995612069,5.917035179,5.692934783,0.00148,0,0,0.008074,0,0.003258,0.545117,0.023359,0.273879,0.114461,0.015957,0,0,0,0.013605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
9926,40.75565,-73.98777,4.791156596,1,5.988513279,6.045496467,5.554327591,5.044642857,0,0,0,0.008316,0,0.018055,0.558684,0.019867,0.305211,0.011668,0.05725,0,0,0,0,0,0,0,0,0,0,0,0.00298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
9930,40.75565,-73.990021,7.241434468,1,6.461135737,6.25160176,5.810339824,4.347179089,0.16582,0,0,0.00225,0,0.003219,0.44275,0.048129,0.283512,0.004469,0.010359,0,0,0,0.01291,0,0,0,0,0,0,0,0.00291,0.002105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
9932,40.75565,-73.99115,7.53240383,1,5.787980099,5.789359183,5.6088092,5.635351967,0,0,0,0.01118,0,0.002254,0.465926,0.111281,0.268551,0.070324,0.058793,0,0,0,0,0,0.007812,0,0,0,0,0,0.000176,0,0,0,0.003391,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
9937,40.75565,-73.993774,3.548383191,1,6.993653756,6.270837852,4.67379496,5.362965839,0.191156,0,0,0,0,0.014863,0.285105,0.106836,0.15516,0.074012,0,0,0,0,0.059328,0,0,0.111164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9942,40.75565,-73.99678,4.84074617,1,4.680525774,4.633847746,5.636689714,5.20315735,0,0,0,0,0,0.000656,0.297832,0.215785,0.228797,0,0.026266,0,0.05393,0,0,0,0,0.017879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
9943,40.75565,-73.997154,4.245151702,1,5.903641966,5.660742932,5.683771009,5.635351967,0.013707,0,0,0,0,0,0.478277,0.111465,0.290566,0.03884,0.046109,0,0,0,0.004246,0,0.001121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
9945,40.75565,-73.998283,7.230816383,1,5.808584273,5.554625454,6.302110083,4.920419255,0,0,0,0,0,0.010711,0.325398,0.102727,0.285805,0,0.025191,0,0.054426,0,0,0,0,0.026969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0
9946,40.75565,-73.999031,7.743577447,1,5.461499877,4.560116604,5.743970272,6.365165631,0,0,0,0.000582,0,0.021016,0.062504,0.215855,0.289332,0.049363,0.061289,0,0.002609,0,0.093805,0,8.00E-06,0.190789,0.000664,7.40E-05,0,0.005375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0
9952,40.755657,-74.004791,4.02733234,1,3.371219505,2.800912508,5.18104552,5.238095238,0.003309,0,0,0,0,0.00098,0.065289,0.433277,0.342227,0.062035,0.013898,0,0,0,0.031961,0,0.00034,0,0,0.010984,0,0,0,0.007914,0.024238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
9953,40.755661,-74.002441,3.819484043,1,3.854292604,3.483575097,4.881898497,3.903338509,0.075242,0,0,0.005812,0,0.00402,0.101887,0.414031,0.270836,0.111449,0.001094,0,0,0,0.002047,0,0,0.012168,0,0,0.000129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9954,40.755665,-74.002823,3.661784043,1,3.672647826,3.424144422,5.508130896,5.870212215,0.032695,0,0.001711,0,0,0.001543,0.042824,0.386535,0.305953,0.03882,0.006145,0,0.024098,0,0.003633,0,0,0.029531,0,0,0.000766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
9955,40.755665,-74.003998,4.189423404,1,3.891372778,3.285294075,4.626969922,4.677148033,0.000508,0,0,0,0,0,0.03566,0.389004,0.292289,0,0.000328,0,0.003973,0,0.182031,0,0,0.001973,0,0.005906,0,0,0,0,8.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9958,40.75597,-73.960182,4.976998936,1,4.707660131,3.837033147,2.463213974,2.362836439,0.407238,0.080727,0,0,0,0.009824,0.111246,0.081035,0.18775,0,0.102281,0,0,0,0.000168,0,0,0.005836,0.000148,7.80E-05,0,0,0,0,0.013668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
9959,40.755974,-73.960556,4.530666809,1,4.40051874,3.025216142,2.141959002,1.682841615,0.427766,0.130023,0,0,0.016145,0,0.045066,0.084207,0.137332,0,0.12925,0,0,0,0.000648,0,0,0.001176,0,0,0,0,0,0.00098,0.012082,0,0,0.008148,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9960,40.755974,-73.961311,4.647372128,1,4.290260568,2.987603058,2.218075715,1.682841615,0.744938,0.237609,0.013102,0,0,0,0,0,0.00148,0,0,0,0,0,0,0,0,0,0,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9962,40.755974,-73.96244,4.726481277,1,6.489895604,6.257826748,5.67528215,4.72179089,0,0,0,0.000242,0,0.002559,0.520281,0.05041,0.262008,0.043953,0.095848,0,0.014797,0,0.002406,0,0,0.007496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0
9966,40.755978,-73.964691,7.299298723,1,6.083478882,6.029195108,5.820997634,4.94694617,0,0,0,0.000465,0,0.000504,0.425285,0.077051,0.270891,0.033387,0.151082,0,0.016988,0,0,0,0,0.024348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
9968,40.755978,-73.96582,7.305088511,1,6.416139168,6.94679619,5.139551065,5.708462733,0,0,0,0,0,0.000195,0.345965,0.033176,0.231531,0.055828,0.072379,0,0.021922,0,0.000762,0,0,0.210191,0,0.00666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
9969,40.755978,-73.966194,7.512869362,1,6.544388102,6.057363419,6.346762279,5.604296067,0,0,0,0,0,0.008844,0.522289,0.030777,0.213516,0.015695,0.002469,0,0.077891,0,0,0,0,0.055961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
9970,40.755978,-73.966942,8.930698085,1,6.919374002,6.565180461,5.504774733,5.19992236,0,0,0,0,0,0,0.411711,0.02793,0.228812,0.075359,0.08043,0,0,0,0.001016,0,0.001324,0.165863,0,0,0,0.003691,0.002031,0,0,0,6.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
9972,40.755978,-73.968071,7.102590213,1,5.551450662,5.481617432,5.790789677,5.635351967,0,0,0,0,0,0.004043,0.476348,0.076598,0.377855,0.034324,0.010129,0,0,0,0,0,0.00198,0.00368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
9973,40.755978,-73.968445,7.201100638,1,6.12324832,6.31784012,5.79943261,5.920031056,0.005453,0,0,0.002836,0,3.90E-05,0.479758,0.044836,0.263605,0.002133,0.126086,0,0,0,0,0,0,0.071668,0,0,0,0.000223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
9976,40.755978,-73.970322,7.886513191,1,6.435316919,5.982840937,6.395122216,4.848602485,0,0,0,0.001551,0,0.000273,0.341398,0.073477,0.26684,0.016336,0.04334,0,0,0,0,0,0,0.000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
9977,40.755978,-73.970695,7.189394468,1,5.873362412,5.86402072,5.871251938,5.703933747,0,0,0,0.001496,0,0,0.381148,0.06473,0.331645,0.019586,0.009461,0,0.100949,0,0,0,0,0.076293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0
9981,40.755978,-73.972946,7.371933617,1,5.812999262,6.132834641,5.90582357,5.231625259,0,0,0,0.018297,0,0,0.53959,0.022863,0.301578,0.093215,0.006605,0,0.002617,0,0.006543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0
9985,40.755978,-73.975197,7.277471702,1,6.256579503,6.289880941,5.897166981,4.94694617,0,0,0,0.015805,0,0.010152,0.450422,0.033578,0.265887,0.070059,0.11091,0,0,0,1.20E-05,0,0,0.010117,0.003977,0,0,0.001391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,0,0,0,0,0,0,0
9988,40.755978,-73.977074,7.060266383,1,5.852374421,6.096285109,5.504697648,5.530538302,0,0,0,0.014543,0,0.020766,0.52618,0.030262,0.341035,0.026266,0.036887,0,0,0,0,0,0.000574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0
9992,40.755978,-73.979324,7.403661064,1,6.212423373,6.237426852,6.141147428,4.85313147,0,0,0,0.009871,0,0.003996,0.486074,0.026961,0.270617,0.129418,0.005613,0.001195,0.008898,0,0.015457,0,0.000117,0.008188,0,0,0,0.000621,0.001961,0,0,0,0.001141,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
9994,40.755978,-73.980453,7.342281277,1,5.916061164,6.085153079,5.810851586,4.989648033,0,0,0,0.032703,0,0.003281,0.53309,0.019547,0.284535,0.045066,0.025445,0,0.010691,0,0,0.008707,0,0,0,0,0,0,0.002633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0
9999,40.755978,-73.983078,7.04125383,1,5.842083617,6.043694707,5.293140041,4.663561077,0.000516,0,0,0.001363,0,0.000234,0.571039,0.036301,0.303938,0.012785,0.072418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0
10003,40.755978,-73.985336,3.506258298,1,6.15891436,5.78899026,5.922556567,5.231625259,0,0,0,0.011625,0,0,0.54441,0.028301,0.244625,0.067207,0.021539,0.015895,0.05977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
10004,40.755978,-73.986084,8.19519766,1,6.606856452,6.404364669,6.025976929,3.566252588,0.151984,0.011141,0,0.000488,0,0.028664,0.332312,0,0.111297,0.005254,0.29902,0,4.70E-05,0.025625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
10005,40.755978,-73.986458,7.602924681,1,6.617658528,5.789885601,5.913491983,4.676501035,0,0,0,0.064434,0,0.001254,0.511312,0.044332,0.226219,0.028742,0.121051,0,0,0,0.002398,1.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0
10007,40.755978,-73.987587,7.420860851,1,6.02092778,6.128466602,5.897845303,4.514751553,0,0,0,0.003316,0,0.000438,0.538398,0.02177,0.293699,0.027344,0.114699,0,0,0,0,0,0.000336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0
10009,40.755978,-73.988708,4.479872553,1,5.930351848,5.991051433,5.930002334,5.692934783,0,0,0,0.017094,0,0.004836,0.536574,0.025723,0.26718,0.140988,0.003504,0,3.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0
10010,40.755978,-73.989464,4.339108936,1,6.177271595,6.287538898,6.038093794,6.15942029,0,0,0,0.006215,0,0.040477,0.480871,0.033117,0.27816,0.055699,0.007078,0,0.000512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0
10011,40.755978,-73.989838,7.312001489,1,6.178798833,5.939727107,5.089739454,5.267857143,0.049312,0,0,0.000156,0,0.002652,0.611449,0.047285,0.220422,0.005102,0.042047,0,0,0,0.007594,0.007785,0.00027,0,0,0,0,0,0.005906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10019,40.755978,-73.994339,7.13736766,1,4.204632502,4.545833557,5.120854032,4.720496894,0.000328,0,0,0.00141,0,0,0.276719,0.219535,0.39948,0.001406,0.08068,0,0.004359,0,0,0,0,0.012293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,0,0,0,0,0,0,0,0
10020,40.755978,-73.995087,4.381593404,1,5.015677343,3.518480189,3.266918574,2.402950311,0.341031,0.213562,0,0,0,0,0.148477,0,0.259574,0.023578,0.009742,0,0,0,0.004035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10021,40.755978,-73.995468,4.238646809,1,5.523846666,5.108836395,6.123840124,4.411878882,0.045309,0,0,0.000617,0,0.000539,0.396535,0.139945,0.352664,0.01018,0.053254,0,0.000816,0,0,0,0,0,0,0,0,0,0,0,0.000141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10022,40.755978,-73.996216,3.842977872,1,5.193893621,3.851844523,4.300129578,4.380175983,0.165645,0,0,0,0,4.00E-06,0.165605,0.192066,0.31107,0,0.107211,0,0.005062,0,0.003234,0,0,0.014543,0,0,0,0,0,0.00198,0.024859,0.008719,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
10027,40.755978,-73.99884,4.541860851,1,6.260606305,6.245993832,5.269303622,4.676501035,0,0,0,0.003875,0,0,0.511898,0.063461,0.266883,0.034023,0.108379,0,0.005328,0,0,0,0,0.006152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
10031,40.755978,-74.001106,4.970527872,1,3.981099107,4.074154579,3.716634412,3.031832298,0.335188,0,0,0,0,0,0.157379,0.319066,0.173074,0.009902,0,0,0,0,0.005391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10036,40.755997,-74.004578,4.731977021,1,3.04379855,2.808908004,4.941968842,4.915890269,0.029988,0,0,0,0,0.003438,0.02818,0.412035,0.330402,0.074531,0.026469,0,0,0,0.002676,0,0.002969,4.30E-05,0.001457,0.005637,0,0,0,0,0.046234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
10037,40.756001,-74.004204,4.74942234,2,3.726868035,2.705572414,5.159455354,5.133928571,0.050273,0,0.024625,0,0,0.000199,0.025414,0.447191,0.272094,0.00016,0.072715,0,0,0,0.063605,0,0,0.00084,0,0.02193,0,0,0,0.000129,0.016984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10042,40.756298,-73.960747,3.55111234,1,4.240495426,2.870967759,2.845583702,1.40010352,0.536238,0.311652,0.094816,0,0.034938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10044,40.756302,-73.961876,7.015658936,1,6.815891306,6.461466155,6.002454754,4.660326087,0,0,0,0,0,0.00084,0.409879,0.035121,0.218199,0.002125,0.182012,0,0.018562,0,0,0,0,0.127109,0,0,0,0.006152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
10047,40.756302,-73.963379,7.12253,1,6.22683197,6.45411577,5.579927275,4.661620083,0.003562,0,0,0,0,0,0.479379,0.052383,0.24477,0.004523,0.179852,0,0,0,0,0,0,0.035531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
